Time / min,4COPh-ArOPh,Product,Mass Balance
121.73018333333333,96.76271247526391,38.305981581569135,135.06869405683304
121.98586666666667,96.31700392296902,38.07059284250463,134.38759676547366
122.23318333333333,96.9847514036801,38.62703671174839,135.61178811542848
122.48141666666668,96.77771656328319,38.49037498527733,135.2680915485605
122.73568333333333,96.46807376233825,38.893971613812504,135.36204537615075
122.9833,96.45901522752627,38.571360749342254,135.03037597686853
123.23198333333333,97.01144001358716,38.68316884619447,135.69460885978162
123.48656666666666,96.41941857964842,38.41737924385373,134.83679782350214
123.73466666666667,95.89588365185894,38.38790518325402,134.28378883511294
123.98191666666668,96.3766457151485,38.40054984536621,134.7771955605147
124.23751666666666,96.76940176633603,38.6669369810834,135.43633874741943
124.48473333333335,96.95594643654617,38.630785828254204,135.5867322648004
124.73236666666665,96.36599341096111,38.62312248100206,134.98911589196317
124.98056666666668,96.5360127355731,38.42781135173658,134.96382408730966
125.23504999999999,96.64538249519079,38.667443038314424,135.31282553350522
125.48356666666665,96.34192392203937,38.61954541588253,134.9614693379219
125.73113333333335,96.39174337156399,38.72541495699759,135.11715832856157
125.9857,96.10396465657747,38.82228216030728,134.92624681688477
126.23333333333333,96.89832145998407,38.962769476915064,135.86109093689913
126.48221666666669,96.61007318909735,38.44548041522332,135.05555360432066
126.73673333333333,96.77302609094312,38.970498048566796,135.74352413950993
126.98389999999999,96.6930005912902,38.55290182209473,135.24590241338493
127.23166666666665,95.84940292089158,38.660853125734725,134.5102560466263
127.48691666666667,96.00508738988285,39.03046660061557,135.0355539904984
127.73448333333333,96.39238760645674,38.49779006193764,134.8901776683944
127.98271666666666,96.34207115084203,38.61216754212778,134.9542386929698
128.23843333333335,96.08065992945241,38.80334274696648,134.8840026764189
128.4856166666667,96.4999078439454,38.730217714050745,135.23012555799613
128.73373333333333,95.86240704851642,39.200977023889386,135.0633840724058
128.98826666666668,94.91556658556199,39.60288522904641,134.5184518146084
129.23546666666667,95.54662506374892,39.84403666623768,135.3906617299866
129.48323333333335,94.10596938024167,40.3555846802067,134.46155406044838
129.73091666666667,93.93361945273753,40.41855866862222,134.35217812135974
129.98695,93.22537403072187,40.969339404538964,134.19471343526084
130.23426666666668,92.33558351694741,41.92560129883334,134.26118481578075
130.48146666666668,92.19030382814123,42.022218365293945,134.21252219343518
130.73773333333332,91.5085057011724,42.291363255269395,133.7998689564418
130.98495,91.19177411127478,42.53917827162488,133.73095238289966
131.23213333333334,90.6707543587907,43.24291518044506,133.91366953923577
131.48713333333333,90.76116146095495,43.0853463809259,133.84650784188085
131.73491666666666,89.38374839701018,44.1855619298805,133.56931032689067
131.9826833333333,89.34623443674433,44.135504370770306,133.48173880751463
132.23866666666666,88.90709820570078,45.430091577915036,134.33718978361583
132.48586666666668,88.70983387586132,44.97362865253972,133.68346252840104
132.73361666666668,88.67377256987896,45.9564573462114,134.63022991609037
132.98928333333333,87.95700558101207,46.17309100639215,134.1300965874042
133.2366,87.24887784842066,46.60162208840283,133.8504999368235
133.48483333333334,87.54708933984239,47.065158834902725,134.6122481747451
133.7322166666667,86.87182778201613,47.26953626642282,134.14136404843896
133.9879,86.04256623843341,47.795104762061044,133.83767100049445
134.23518333333334,86.26390305478556,48.415149015968176,134.67905207075373
134.48226666666667,86.14969566598516,48.49469554372211,134.64439120970727
134.73736666666667,85.79609088412658,48.9932260891354,134.78931697326198
134.98611666666665,85.11455355094013,49.12816038604179,134.24271393698191
135.23343333333332,84.55708770016732,49.37814590648152,133.93523360664884
135.48808333333332,84.71962457645985,50.1484622169805,134.86808679344034
135.73585,84.49394866489814,50.12158292402798,134.61553158892613
135.98363333333333,83.89420124097929,50.615509940770664,134.50971118174994
136.23948333333334,83.9727012029698,51.44961827903646,135.42231948200626
136.48665,83.4664269891179,51.395358208429215,134.86178519754714
136.73475,82.92209861648267,51.74626184358385,134.66836046006654
136.98201666666668,82.51207936296355,52.521389024560705,135.03346838752424
137.23756666666668,82.57636414763854,52.75923748125982,135.33560162889836
137.48576666666668,82.37104538404414,52.52803769739917,134.8990830814433
137.73348333333334,81.35245347196356,52.92023509503427,134.27268856699783
137.98785,81.20582524112064,53.308041812550364,134.513867053671
138.23645,80.81139645719104,53.46543194026624,134.27682839745728
138.48361666666668,81.06536862499416,53.725355859967294,134.79072448496146
138.73893333333334,80.77657025605082,54.18221965322889,134.95878990927972
138.98639999999997,80.4023810194405,54.522432052899745,134.92481307234024
139.23546666666667,80.47247354272702,54.78748546009474,135.25995900282174
139.48996666666665,79.72297588877521,55.27927113429713,135.00224702307236
139.73808333333332,79.77699282282435,55.36025220910671,135.13724503193106
139.98538333333332,79.36819205685451,55.66327998726175,135.03147204411627
140.23273333333333,78.49127663235085,56.06616611415883,134.55744274650968
140.48819999999998,78.91657099287399,55.98248218806277,134.89905318093676
140.73579999999998,78.49383074541268,56.17494998694299,134.66878073235569
