Time ,4SO2Me-ArOPh,Product
328.7833333,109.4663427,19.21860353
329.2833333,109.7100137,19.42610719
329.7833333,109.6621083,19.24997754
330.2833333,108.9889404,19.29142019
330.7833333,109.4179132,19.37105477
460.2933333,104.1314024,24.05282019
460.7933333,104.3421639,24.19404557
461.2933333,103.8427593,24.42891896
461.7933333,103.5817913,24.72369202
462.2933333,103.7951817,24.91055433
462.7933333,103.6537415,25.12547382
463.2933333,103.0316994,24.92950906
463.7933333,103.8729512,25.21381533
464.2933333,102.7775919,24.51580544
464.7933333,102.7591729,24.3901095
465.2933333,102.9750408,24.46852402
465.7933333,103.060801,24.72521733
466.2933333,102.3907516,24.86502063
466.7933333,102.4290139,25.14629387
467.2933333,102.53323,25.08470851
467.7933333,102.4067314,25.10667538
468.2933333,102.2112,25.25412335
468.7933333,102.059584,25.35354065
469.2933333,101.9309599,25.72430702
469.7933333,102.1744008,25.75601561
470.2933333,101.9365368,25.77413581
470.7933333,101.836073,25.76579453
471.2933333,101.7492187,25.81712742
471.7933333,101.7931499,26.15912661
472.2933333,101.802304,26.45281454
472.7933333,101.251679,26.39532081
473.2933333,100.7867851,26.5461362
473.7933333,101.3523677,26.61819123
474.2933333,100.8873756,26.69362275
474.7933333,100.5638631,26.71156867
475.2933333,101.2122234,26.9712378
475.7933333,100.9503126,26.93914151
476.2933333,100.3745816,26.96200064
476.7933333,100.7046896,27.18023855
477.2933333,100.1770261,27.38547169
477.7933333,100.4568681,27.11669509
478.2933333,100.3361157,27.57041392
478.7933333,100.1112655,27.6218787
479.2933333,100.1130527,27.96394702
479.7933333,100.0770721,27.74779442
480.2933333,99.65982602,27.84980871
480.7933333,100.042378,28.04913346
481.2933333,99.57302792,27.80582486
481.7933333,99.60463907,28.26183079
482.2933333,99.70207764,28.20530055
482.7933333,99.44444913,28.45062457
483.2933333,99.11926647,28.62200379
483.7933333,99.39796249,28.57701197
484.2933333,98.91209416,28.66695536
484.7933333,98.89567502,28.77220463
485.2933333,98.76362456,28.86472089
485.7933333,99.00364614,28.99819428
486.2933333,98.6960122,29.38341088
486.7933333,98.62389275,29.03739217
487.2933333,98.73031724,29.39185295
487.7933333,98.49130114,29.45573458
488.2933333,98.28434588,29.75311674
488.7933333,98.6065157,29.63452435
489.2933333,98.00677411,29.92859827
489.7933333,98.13528462,29.80304092
490.2933333,97.42299194,30.00869169
490.7933333,97.29869025,30.10441816
491.2933333,98.30389546,30.11180534
491.7933333,97.70275932,30.39438393
492.2933333,97.49495583,30.38585619
492.7933333,97.3931702,30.27148979
493.2933333,97.59787898,30.71901258
493.7933333,97.50844413,30.83993804
494.2933333,96.95808049,30.89082607
494.7933333,96.81906893,30.87683506
495.2933333,96.6963769,31.10183219
495.7933333,96.62869943,31.42302938
496.2933333,97.02325981,31.35616854
496.7933333,96.61334072,31.35459927
497.2933333,95.96167435,31.53045114
497.7933333,96.2342848,31.62679447
498.2933333,96.46536507,31.55469259
498.7933333,96.16692153,31.61722937
499.2933333,96.26294467,32.03547306
499.7933333,96.12473644,32.02907596
500.2933333,95.83759892,32.05269311
500.7933333,95.69117632,32.36225895
501.2933333,95.66313943,32.40146426
501.7933333,95.22079119,32.41605424
502.2933333,95.76181465,32.41609764
502.8033333,95.747319,32.42660684
503.2933333,95.11114686,32.66132929
503.7933333,95.18754842,32.66733869
504.3033333,94.93331233,32.96920823
504.8033333,95.31024382,33.07457587
505.3033333,95.57919397,32.6921154
505.7933333,94.73328368,33.18485936
506.3033333,94.73629425,33.1794567
506.8033333,94.32764969,33.28024019
507.3033333,94.42864983,33.54152979
507.7933333,94.320501,33.66602316
508.3033333,94.74526312,33.77866446
508.8033333,94.61502885,33.84242885
509.3033333,94.1870343,34.03851461
509.8033333,94.2227111,34.07073361
510.3033333,93.91391883,33.89588569
510.8033333,93.94306498,34.23578565
511.3033333,93.80630946,34.37942438
511.8033333,94.14216924,34.21085874
512.3033333,93.43778114,34.39917274
512.8033333,93.70663507,34.66001112
513.3033333,92.93888123,34.91425941
513.8033333,93.69629592,34.81725634
514.3033333,93.66342161,34.91765134
514.8033333,93.3739878,34.98077559
515.3033333,93.2639005,35.04196902
515.8033333,92.52918412,35.04848461
516.3033333,93.33836574,35.15992196
516.8033333,92.42615439,35.49866807
517.3033333,92.6922218,35.29222914
517.8033333,92.87977902,35.52780748
518.3033333,92.69367354,35.43731823
