Time / min,4-SO2Me-ArOPh,Product,Mass Balance
81.53963333,44.19005552,76.70929309,120.8993486
81.7901,44.00182023,76.8916318,120.893452
82.04111667,43.86627978,76.9897092,120.855989
82.2933,43.7240439,77.17468882,120.8987327
82.54358333,43.66854447,77.20726018,120.8758047
82.79531667,43.62723275,77.37406382,121.0012966
83.03943333,43.3094568,77.54737959,120.8568364
83.29006667,43.17174514,77.78155039,120.9532955
83.5416,43.12975796,77.76399549,120.8937534
83.79313333,42.9372296,77.98334857,120.9205782
84.04371667,42.73765866,78.14459353,120.8822522
84.29503333,42.78412806,78.1462865,120.9304146
84.53936667,42.55820508,78.33101335,120.8892184
84.79008333,42.3879087,78.57629527,120.964204
85.04248333,42.29774785,78.68645471,120.9842026
85.29296667,42.1406865,78.72296436,120.8636509
85.5445,42.03194162,78.88579284,120.9177345
85.79596667,41.84122166,79.10605632,120.947278
86.03916667,41.81754757,79.12668085,120.9442284
86.29066667,41.67807926,79.29335841,120.9714377
86.54221667,41.53757608,79.41152273,120.9490988
86.79268333,41.42393029,79.527881,120.9518113
87.04368333,41.27461849,79.62644837,120.9010669
87.29588333,41.05564408,79.83894798,120.8945921
87.54666667,41.06068701,79.94345031,121.0041373
87.79081667,41.17672373,79.59445829,120.771182
88.04128333,40.63365404,79.67795727,120.3116113
88.29281667,39.76966777,80.46846077,120.2381285
88.54426667,38.97129206,81.18021575,120.1515078
88.79488333,38.12154338,81.98677231,120.1083157
89.04596667,37.40199809,82.71235542,120.1143535
89.2898,36.6106887,83.52266777,120.1333565
89.541,35.82277915,84.26672651,120.0895057
89.7922,35.05365217,84.98157174,120.0352239
90.04433333,34.45438761,85.67479308,120.1291807
90.29476667,33.67831702,86.31612579,119.9944428
90.5464,33.00978529,86.99132101,120.0011063
90.79048333,32.2256033,87.69299253,119.9185958
91.04128333,31.77466392,88.29819814,120.0728621
91.292,31.07327994,88.94311423,120.0163942
91.54318333,30.35979185,89.65830814,120.0181
91.79425,29.75454574,90.28906719,120.0436129
92.04615,29.08274908,90.93357994,120.016329
92.29678333,28.64841958,91.43193868,120.0803583
92.5405,28.2595222,91.98186332,120.2413855
92.79231667,27.53706247,92.56148659,120.0985491
93.0438,26.99348005,92.99850461,119.9919847
93.29433333,26.55005193,93.54961635,120.0996683
93.54586667,25.92221246,94.09868689,120.0208994
93.79658333,25.64303563,94.50573778,120.1487734
94.04051667,25.19646733,94.90915792,120.1056252
94.29166667,24.7535381,95.37604519,120.1295833
94.54285,24.26106812,95.77282309,120.0338912
94.79403333,23.75591862,96.32819697,120.0841156
95.04573333,23.34925049,96.71299472,120.0622452
95.29721667,22.89951066,97.12791607,120.0274267
95.54771667,22.60438208,97.4526629,120.057045
95.79183333,22.30196378,97.82790342,120.1298672
96.04336667,21.71371769,98.35105244,120.0647701
96.29391667,21.44136068,98.75506028,120.196421
96.5451,20.99532153,99.20423305,120.1995546
96.79733333,20.60878044,99.59396476,120.2027452
97.04793333,20.38817683,99.76168079,120.1498576
97.29206667,19.90871275,100.2188559,120.1275686
97.54343333,19.64436891,100.4646077,120.1089766
97.79401667,19.28939058,100.840071,120.1294616
98.04568333,19.01882002,101.0502988,120.0691188
98.29616667,18.73811541,101.3976212,120.1357366
98.54738333,18.40918817,101.6869226,120.0961108
98.7912,18.14135025,101.9320373,120.0733875
99.04318333,17.84368642,102.2735472,120.1172336
99.2938,17.45478437,102.5908794,120.0456638
99.54528333,17.22221104,102.8309638,120.0531748
99.79675,16.89375424,103.1640781,120.0578323
100.0472167,16.62582785,103.5178322,120.14366
100.2982333,16.29501782,103.7221825,120.0172003
100.5428167,16.14590777,104.093377,120.2392848
100.7933,15.94847356,104.0217288,119.9702024
101.0445,15.64000705,104.2822602,119.9222673
101.2964333,15.34656778,104.7444571,120.0910248
101.54795,15.28857094,104.9022739,120.1908448
101.7983667,15.04858269,105.1440283,120.192611
102.0424333,14.72901082,105.3912055,120.1202163
102.2939,14.3454561,105.628698,119.9741541
102.5445167,14.27882374,105.8186412,120.0974649
102.7953167,13.97946804,106.1028327,120.0823007
103.0465833,13.78377948,106.3411101,120.1248896
103.2982833,13.25798825,106.7718916,120.0298799
103.54885,13.26115287,106.7168217,119.9779745
103.7929333,12.859028,107.1133479,119.9723759
104.0445,12.72830507,107.2747029,120.003008
104.2951167,12.73992259,107.2793625,120.0192851
104.5464667,12.55531873,107.62067,120.1759887
104.7973333,12.36121447,107.8638571,120.2250716
105.0495,12.19398051,108.0174288,120.2114093
105.29235,12.00689583,108.1071544,120.1140503
105.5435333,11.56059452,108.4063118,119.9669063
105.7957,11.4724044,108.667339,120.1397434
106.0461167,11.42986176,108.6207697,120.0506315
106.2975833,11.41337193,108.8543382,120.2677102
106.5491167,10.88897594,109.1412615,120.0302374
106.79955,10.87026381,109.4256743,120.2959381
107.04375,10.84249662,109.215015,120.0575116
107.29425,10.54765549,109.6400542,120.1877097
107.5457667,10.51928307,109.6958843,120.2151674
107.7965,10.27600552,109.8852496,120.1612551
108.0488,10.03061705,109.9353494,119.9659664
108.2992333,9.896500898,110.1917738,120.0882747
108.5502167,9.583237699,110.4681755,120.0514132
108.7944,9.831794001,110.4526781,120.2844721
109.0458667,9.549558301,110.5955057,120.145064
109.2963167,9.395041384,110.5591348,119.9541761
109.5476833,9.269524109,110.7534462,120.0229703
109.7986667,8.897499635,111.0714658,119.9689654
110.0498,9.142534902,111.0151669,120.1577018
110.2937,9.100904342,111.0992522,120.2001565
110.5449167,8.5581788,111.5978552,120.156034
110.7972833,8.59619073,111.5671806,120.1633713
111.0479,8.439070776,111.4734893,119.9125601
111.2993667,8.604539243,111.6699352,120.2744744
111.5499667,8.34091291,111.8401974,120.1811103
111.8009833,7.881905117,112.0450356,119.9269407
112.0447667,7.985669633,112.1554388,120.1411084
112.2960667,7.863016148,112.4637879,120.3268041
