T,A,P
1272.776617,91.27452185,29.29212505
1273.27645,91.22182099,29.33784962
1273.77615,91.24322439,29.41723677
1274.275683,91.07773644,29.42292386
1274.775683,91.2387279,29.3125447
1275.27575,91.11047795,29.18367163
1275.776517,91.09314536,29.28488718
1276.275883,91.22310978,29.32728734
1276.775867,90.93374642,29.33748699
1277.27625,91.28629502,29.39625452
1277.776,91.2863801,29.5453984
1278.276017,91.15604771,29.35616263
1278.776067,91.13003641,29.25704655
1279.2767,90.93475578,29.43905693
1279.7761,91.1459029,29.43016966
1280.276167,90.96682453,29.26005431
1280.776167,91.25675627,29.40650401
1281.276817,91.12983046,29.27232571
1281.777133,90.92807586,29.23917821
1282.27625,91.05928423,29.51159679
1282.776283,91.10528713,29.49533152
1283.276883,91.17265811,29.53423338
1283.777167,90.99509015,29.4989751
1284.28365,91.0267801,29.54670033
1284.784233,91.11533884,29.4380764
1285.283967,91.08159477,29.34611804
1285.783983,90.99835137,29.4822704
1286.283533,90.98390233,29.56813536
1286.784033,91.13448283,29.43325001
1287.2838,91.17832343,29.48731235
1287.783817,91.00884596,29.50261531
1288.283633,90.95175271,29.31342897
1288.784067,91.16924559,29.54540916
1289.283783,91.09173933,29.52458334
1289.7838,91.00500607,29.57482075
1290.283733,91.13098424,29.50067808
1290.784067,91.10705468,29.51614736
1291.2838,90.92591209,29.6969943
1291.7838,91.01596712,29.51103828
1292.283883,91.09806162,29.66914806
1292.784067,91.01164848,29.46268006
1293.284817,91.0018451,29.50286417
1293.784017,90.94374402,29.34512887
1294.285333,91.0259335,29.61365014
1294.785117,91.06050395,29.6828076
1295.28485,90.90740322,29.39131537
1295.784317,90.79448504,29.42414373
1296.285333,91.08890936,29.54526573
1296.785117,90.92176016,29.71878028
1297.28485,91.0688167,29.61467267
1297.784583,90.95748148,29.70216154
1298.28535,90.89185483,29.76948646
1298.7851,90.66965812,29.64199188
1299.28485,90.82503141,29.51378272
1299.7859,90.93566228,29.63143814
1300.28535,91.00770672,29.45738475
1300.785167,91.05411142,29.57105367
1301.285133,90.85433554,29.79514775
1301.785933,90.98156809,29.63770477
1302.285367,90.85060839,29.37352817
1302.785317,90.90487513,29.48015254
1303.28545,91.06110947,29.5353761
1303.78595,90.922053,29.57701378
1304.286417,90.73530724,29.65494611
1304.785583,90.67407325,29.47717708
1305.285683,91.00805176,29.78097092
1305.785983,90.84724575,29.59882842
1306.286417,90.74296503,29.37009076
1306.7858,90.75589302,29.72659239
1307.287067,90.885395,29.67062337
1307.785967,90.9908105,29.4632106
1308.286467,90.82288695,29.58916246
1308.785967,90.95158234,29.56782743
1309.286033,90.91031453,29.55546341
1309.78625,90.79760722,29.63502349
1310.286467,90.71718743,29.59308871
1310.78735,90.72629331,29.75840065
1311.287067,90.62973893,29.71750961
1311.787033,90.60789664,29.55241957
1312.286467,90.73751476,29.77074911
1312.787383,90.66532955,29.64287195
1313.287083,90.60035522,29.62582858
1313.787067,90.88198836,29.88118894
1314.286533,90.91910932,29.77431583
1314.787383,90.74482776,29.61100659
1315.287067,90.85371196,29.90153425
1315.787033,90.8537796,29.71804773
1316.28665,90.70121351,29.71095366
1316.787417,90.79359601,29.60823997
1317.2871,90.80794458,29.73470982
1317.787067,90.7862865,29.73694709
1318.286833,90.71078973,29.78100422
1318.787417,90.38154623,29.45884474
1319.287117,90.49773345,29.75070662
1319.78705,90.66212828,29.5455471
1320.286983,90.50002623,29.75341864
1320.78745,90.54648359,29.69832996
1321.287167,90.48347379,29.52189232
1321.787117,90.60233199,29.80264338
1322.287067,90.79087996,29.72106051
1322.787433,90.49794133,29.69669058
1323.28715,90.553986,29.70337653
1323.787133,90.50345011,29.61226274
1324.287167,90.27705766,29.71401347
1324.787467,90.53502889,29.63906641
1325.2882,90.29475333,29.62111428
1325.787283,90.44433904,29.75339755
1326.287367,90.49940331,29.69187651
1326.787483,90.7293936,29.85047254
1327.288217,90.34859863,30.01168526
1327.7874,90.55558396,29.63720263
1328.287467,90.61303152,29.8595485
1328.788533,88.69411256,29.88634363
1329.2883,88.3057259,29.81422724
1329.7878,88.20538755,29.88324541
1330.2889,88.07337256,29.9498379
1330.78885,87.84874429,30.0971219
1331.288517,88.34712168,30.02642593
1331.789567,88.1238975,30.11020144
1332.289933,88.07615301,30.34658413
1332.789267,87.89166273,30.36111393
1333.290483,87.99512576,30.39723877
1333.789417,87.96101664,30.62145317
1334.28995,88.05973608,30.58196451
1334.790833,87.75371765,30.71667662
1335.282333,87.74369563,30.67068654
1335.783067,87.46086952,30.68379259
1336.2833,87.40742671,30.77284576
1336.782733,87.37451249,30.89263414
1337.283883,87.06876973,31.01848245
1337.783867,87.21031651,31.16960175
1338.2835,87.14012079,31.07759139
1338.784383,87.05539365,31.26875342
1339.2841,87.20956514,31.16120351
1339.784033,86.97155806,31.37464002
1340.28395,87.01546379,31.47567599
1340.784383,87.09923288,31.61642989
1341.285117,86.87943321,31.66268157
1341.784467,86.64647219,31.70291667
1342.28565,86.60629036,31.58401204
1342.785417,86.4216227,31.55931617
1343.285133,86.45787313,31.6807783
1343.786183,86.12843069,31.69664362
1344.286683,86.26352858,31.97017862
1344.786033,86.07694974,32.01397791
1345.287267,86.19498093,32.2467183
1345.787167,86.26748946,32.07035971
1346.2867,86.30420598,32.25915275
1346.787583,85.893886,32.32617639
1347.287283,85.96771495,32.5198033
1347.78755,85.94064985,32.55072571
1348.288783,85.67857415,32.53608326
1348.78855,85.45405881,32.53839512
1349.28845,85.78418576,32.75417837
1349.789317,85.63083226,32.54091871
1350.289817,85.46608296,33.02537937
1350.789283,85.57403497,32.69610595
1351.290433,85.34387911,32.95078956
1351.7904,85.14921163,32.8596749
1352.290467,85.10115548,32.79115372
1352.790983,84.98740389,33.20008965
1353.29175,85.42925682,33.35467879
1353.791283,85.09167668,33.23001004
1354.29225,85.08104912,33.37247909
1354.784717,84.90265221,33.35325459
1355.28545,84.45011656,33.22193487
1355.784933,84.62552302,33.47614294
1356.285733,84.54846019,33.34826556
1356.785533,84.50990567,33.62096322
1357.2856,84.45328229,33.57217731
1357.78635,84.52399205,33.89642433
1358.286783,84.50758809,33.78678854
1358.786317,84.58307827,33.92291175
1359.287333,84.35226328,33.99658834
1359.787333,84.03459225,34.15426864
1360.287,83.98241287,33.88824879
1360.7877,84.22724403,34.26535514
1361.288467,83.9242033,34.12261814
1361.78775,83.5145161,34.14568752
1362.289133,83.5733355,34.25769186
1362.789033,83.46385404,34.09203379
1363.28875,83.6916391,34.35236372
1363.789817,83.50049183,34.39870034
1364.289117,83.64499799,34.34207082
1364.78935,83.40536383,34.49999077
1365.290767,83.30083695,34.72756178
1365.790767,83.52942259,34.54659331
1366.290183,83.38373538,34.80483432
1366.79105,83.41255594,34.92368166
1367.2908,82.91365641,34.92780396
1367.790817,82.99396918,34.92944169
1368.29105,83.02112609,35.02913845
1368.792133,82.97614039,35.02027557
1369.291867,82.75282805,35.26172487
1369.792983,82.80440599,35.32527505
1370.2924,83.00287221,35.46849318
1370.792367,82.65084016,35.23353162
1371.29255,82.67146413,35.40289712
1371.793233,82.44723834,35.5000333
1372.293367,82.52107104,35.68191965
1372.78595,82.64634011,35.76380485
1373.2862,82.51109302,35.54121929
1373.786717,82.50524455,35.80232818
1374.286883,82.26555605,35.93181348
1374.7878,82.100332,35.87352495
1375.287533,82.22617336,36.12997428
1375.78755,82.42933769,35.9977083
1376.28705,82.18038726,36.0714918
1376.788033,81.96080645,36.10517845
1377.287917,81.71296601,35.84687567
1377.7878,81.73891579,36.10193523
1378.287717,81.7838938,36.24458682
1378.787867,81.68375578,36.25302657
1379.288667,81.62119876,36.39809096
1379.788283,81.50200981,36.3087672
1380.289217,81.54240448,36.62315226
1380.789267,81.4173041,36.63994472
1381.288983,81.51239528,36.89286246
1381.7889,81.39669618,36.88907522
1382.28925,81.33590504,36.86988425
1382.78925,81.2175806,36.90682321
1383.289317,81.26924791,37.04214231
1383.790167,81.13217803,37.0128251
1384.290283,81.12943044,37.14891002
1384.789733,81.09532802,37.28275569
1385.2899,81.01381714,37.35544183
1385.7902,80.74990628,37.2633533
1386.290283,80.78952431,37.18626063
1386.791417,80.93127285,37.30201491
1387.291183,80.71457409,37.51755941
1387.79125,80.76010047,37.39658087
1388.290667,80.67950617,37.74439243
1388.791433,80.65924715,37.80877758
1389.2912,80.38544902,37.67784578
1389.791267,80.32606926,37.73322436
1390.291117,80.54398854,37.79629694
1390.79145,80.53027906,37.85094939
1391.292267,80.22953446,37.87369512
1391.791467,80.1939955,38.13408999
1392.2925,80.3591561,38.17187355
1392.7925,80.06550089,38.07839569
1393.29225,79.94176273,38.19382255
1393.7919,80.00865669,38.36056462
1394.2925,79.83537824,38.07974371
1394.7925,79.63237791,38.37807801
1395.292317,79.67588372,38.39121062
1395.793483,79.58737343,38.33026598
1396.292517,79.55338977,38.39072308
1396.792583,79.56403904,38.51121418
1397.29265,79.47260956,38.52236041
1397.793517,79.47047765,38.67765107
1398.293567,79.22274415,38.63831614
1398.792883,79.06869739,38.63876547
1399.29295,79.21159243,38.72632302
1399.79355,79.19085351,39.01408533
1400.293567,79.14232264,38.89945114
1400.7932,79.09602973,39.14030766
1401.29445,79.19209072,39.11290355
1401.79355,78.8998982,39.06437781
1402.293583,79.09881208,39.14682111
1402.794783,78.97149201,39.09735334
1403.294183,78.94869366,39.3244449
1403.794317,78.77405166,39.30197681
1404.294033,78.60626066,39.44423802
1404.7949,78.83559982,39.4974019
1405.29465,78.34154166,39.43999786
1405.794767,78.65716691,39.5883001
1406.294567,78.51368159,39.60157769
1406.794883,78.3567268,39.69901751
1407.2957,78.42567185,39.77337298
1407.794983,78.24084134,39.72028062
1408.29595,78.27031603,39.96565558
1408.795933,78.27817871,39.91275723
1409.295717,78.15086462,39.9004671
1409.795567,78.19532889,40.14174544
1410.29595,77.8310861,40.30533362
1410.79595,77.91597164,39.97462597
1411.295867,77.9048064,40.22437343
1411.797017,77.71322583,40.13167957
1412.297,77.79958196,40.22179328
1412.796317,77.64130703,40.26122332
1413.296533,77.76985918,40.45558459
1413.797,77.42922639,40.42679311
1414.297,77.66321567,40.5999033
1414.798133,77.44009038,40.39707903
1415.297883,77.36682423,40.59488989
1415.798017,77.4834174,40.85131623
1416.297883,77.3242478,40.89912222
1416.798167,77.33893919,40.91836502
1417.298933,77.20011641,40.85382386
1417.798583,77.21433282,40.87167494
1418.291617,77.1337964,40.8818094
1418.792717,77.00099946,40.77843267
1419.292433,77.30943981,41.04631556
1419.7924,76.98861377,40.9631255
1420.2926,77.01500761,41.23419994
1420.79355,76.81761017,41.4116542
1421.293717,76.72800508,41.14160617
1421.793233,76.51100464,41.36786891
1422.2946,76.77851394,41.27826234
1422.79475,76.67234287,41.44704882
1423.2939,76.61017416,41.68629302
1423.79495,76.29259158,41.66090252
1424.294783,76.47685736,41.67029686
1424.794917,76.26454079,41.64247056
1425.294783,76.27066789,41.63343517
1425.795017,76.16242739,41.55741498
1426.295917,76.15816831,41.66259665
1426.795517,76.08597493,41.74966078
1427.296083,76.18754814,42.04733851
1427.796083,76.11456815,42.15946524
1428.295833,75.95240178,41.8502881
1428.795033,75.79080424,42.02393019
1429.296083,75.75746587,42.05072477
1429.795067,75.74455309,41.97749716
1430.2948,75.65082999,42.30647264
1430.794933,75.68764013,42.19215744
1431.294883,75.66248088,42.34883617
1431.794267,75.63397374,42.3562973
1432.294117,75.5382632,42.44101566
1432.794717,75.4191599,42.37426876
1433.294567,75.43650905,42.38696992
1433.794667,75.27562946,42.51088407
1434.293817,75.31985467,42.55498856
1434.793483,75.26074648,42.52861052
1435.293333,75.27281594,42.6758912
1435.7938,74.96014897,42.62096483
1436.293833,75.11510864,42.73020198
1436.79305,74.85837664,42.7762899
1437.301167,74.9078371,42.83278902
1437.801267,74.98188312,42.84298609
1438.300633,74.87638011,43.11091712
1438.80005,74.84963478,42.92698587
1439.2999,74.69684995,42.96809382
1439.80045,74.68831271,43.36917562
1440.300367,74.61236049,43.30661064
1440.799583,74.82295981,43.10611738
1441.299483,74.63448722,43.21139768
1441.800417,74.56387129,43.39929398
1442.299367,74.61837216,43.31296019
1442.7994,74.51063661,43.37660716
1443.299267,74.46122154,43.50431165
1443.798783,74.1406321,43.47318688
1444.2994,74.23684997,43.55945194
1444.799383,74.21160957,43.48824027
1445.299133,74.20772001,43.69491962
1445.798233,74.16638886,43.54807257
1446.2981,74.12506117,43.85843439
1446.798367,74.19450008,43.74829144
1447.2981,74.06600014,43.96439677
1447.798233,74.02843066,43.89009854
1448.29745,73.91133522,43.85423311
1448.798367,73.76400781,43.93752777
1449.298117,73.80402159,44.2054165
1449.7972,73.695904,44.09542912
1450.29725,73.80749562,44.10055072
1450.796917,73.67495074,44.19473418
1451.296783,73.51151957,44.17459251
1451.797267,73.36733066,44.32103144
1452.297283,73.53132566,44.29872743
1452.7964,73.40242645,44.29981262
1453.2963,73.42672569,44.32675685
1453.797283,73.36504093,44.36755186
1454.29625,73.18320908,44.47608607
1454.796267,73.11578508,44.59608389
1455.296017,73.2357432,44.60852179
1455.795567,73.24527878,44.49343037
1456.29625,73.06912231,44.71449127
1456.796267,73.12089875,44.69227401
1457.296017,72.98429467,44.88998675
1457.80235,72.92193718,44.85035748
1458.302767,72.82906044,44.92645922
1458.802783,72.83981208,45.02268985
1459.30255,72.75470854,45.19714942
1459.80205,72.68091982,45.07140101
1460.302817,72.71438889,45.16298341
1460.80175,72.7658399,44.94543621
1461.302583,72.51900294,45.12674229
1461.801617,72.49944247,45.22189301
1462.301533,72.37184834,45.11902921
1462.8018,72.03868066,45.31810886
1463.301567,72.38025789,45.50149047
1463.801633,72.33520848,45.23338626
1464.30105,72.45950569,45.48674214
1464.801783,72.22674681,45.46941961
1465.301533,72.21488038,45.53381389
1465.801633,72.01064438,45.50884576
1466.300683,72.17864721,45.65164108
1466.8004,71.94443309,45.68627711
1467.300283,72.02916998,45.60440394
1467.800617,72.01529079,45.7935689
1468.3007,71.83484544,45.81263835
1468.79995,71.74826252,45.75914521
1469.299783,71.86634043,45.8581112
1469.800633,71.75605376,45.82534798
1470.299517,71.61190593,46.04230802
1470.799583,71.75381213,46.22612223
1471.2994,71.7465145,46.2238217
1471.79915,71.65293443,46.04511967
1472.299583,71.40565742,46.20224681
1472.7996,71.40715925,46.1246328
1473.299317,71.32455038,46.36104835
1473.798617,71.24712225,46.13145435
1474.29955,71.16647743,46.35246932
1474.798517,71.24703017,46.36669348
1475.298283,71.08272329,46.36229906
1475.7984,71.1386754,46.54947773
1476.297883,71.23434362,46.71690957
1476.798533,71.03308154,46.58324126
1477.2983,71.13481243,46.38978374
1477.797383,71.0824684,46.78455095
1478.297467,71.18132211,46.83155766
1478.796983,70.96917578,46.57953572
1479.304833,70.83244747,46.85127813
1479.804983,70.85991302,46.99174022
1480.303983,70.68834466,46.89908446
1480.803517,70.72112263,47.05536361
1481.303283,70.70496159,47.03510827
1481.803983,70.61259182,47.12448259
1482.302983,70.66180991,47.03038859
1482.803,70.59938268,47.1465683
1483.302767,70.44327082,47.13284663
1483.801983,70.42671497,47.31321865
1484.3019,70.47711723,47.22835227
1484.801367,70.06000049,47.26613079
1485.3011,70.25915767,47.48010517
1485.802033,70.42463439,47.30341372
1486.300483,70.10236977,47.36264011
1486.80095,70.08971144,47.66315229
1487.3011,70.08008741,47.67045099
1487.800267,69.98026668,47.79258684
1488.2997,70.05849571,47.77588519
1488.798917,69.96523453,47.7514391
1489.29945,69.9609227,47.87204756
1489.805633,69.98944458,47.70184775
1490.305233,69.77908945,47.66852112
1490.804883,69.75884114,47.8472371
1491.304483,69.83483947,48.12538377
1491.804183,69.83031088,47.83925998
1492.304967,69.64266322,48.13783119
1492.804217,69.71698221,48.10989892
1493.302983,69.93390888,48.17654095
1493.803683,69.53670324,48.40022153
1494.303133,69.61872476,48.10028883
1494.8023,69.68322606,48.26417896
1495.301833,69.47260586,48.53182166
1495.801083,69.61118399,48.51462653
1496.301233,69.36224762,48.44184451
1496.800583,69.46006121,48.39046006
1497.307467,69.44321483,48.45515687
1497.806683,69.25924153,48.58894733
1498.306233,69.33717503,48.46844795
1498.805717,69.24794452,48.80885525
1499.305667,69.33125185,48.74496018
1499.805033,69.15470474,48.55407799
1500.30525,69.26373996,48.78086111
1500.804583,69.15256285,48.72672458
1501.3042,69.04392808,48.81023138
1501.8034,68.97710714,49.15928565
1502.302917,68.96250904,48.89736381
1502.802167,68.93197453,49.1073051
1503.302367,69.10387772,49.24491809
1503.8018,69.02393466,49.00305216
1504.301033,68.91201934,48.92389914
1504.80755,68.92884823,49.15950386
1505.307083,68.8714744,49.25880271
1505.8077,68.84437703,49.22704045
1506.306117,68.71306538,49.39510918
1506.805583,68.80311189,49.20716067
1507.305517,68.57601153,49.53014519
1507.804967,68.59776688,49.46519805
1508.30425,68.60804278,49.4096339
1508.803633,68.65428983,49.49620663
1509.3032,68.45214175,49.66975193
1509.80265,68.47632991,49.44276521
1510.302633,68.42608344,49.64639425
1510.809067,68.50822804,49.75163304
1511.308783,68.35296314,49.65384504
1511.808317,68.33520662,49.67437142
1512.307667,68.44081691,49.75054823
1512.806967,68.31532994,49.73206799
1513.306467,68.23821797,49.81893431
1513.805933,68.14331519,49.76304
1514.30605,68.29450477,49.95376738
1514.805467,67.99007709,49.94437647
1515.304817,68.15547537,50.03911096
1515.80435,68.01263356,50.3098449
1516.3031,67.83426999,50.0128955
1516.810717,67.98191825,50.14366025
1517.309383,68.14819777,50.21871858
1517.808717,67.68170257,50.16362695
1518.3088,67.71227943,50.28627771
1518.8085,67.54485169,50.27634325
1519.30775,67.78094478,50.47409129
1519.80715,67.68371231,50.61797381
1520.30645,67.8093503,50.3978288
1520.805917,67.6589707,50.49062506
1521.305317,67.56985256,50.55140459
1521.804733,67.65592708,50.60853482
1522.311517,67.58236907,50.56567181
1522.811183,67.3173265,50.74654947
1523.309317,67.43360126,50.82013946
1523.808917,67.42558936,50.74769944
1524.308283,67.36262689,50.96869589
1524.8079,67.37763324,50.86645181
1525.30655,67.29869155,50.76021035
1525.8059,67.24352069,50.8477377
1526.306167,67.21650529,51.01185999
1526.804667,67.22507308,51.04704092
1527.305083,67.07079354,51.1450263
1527.811083,67.08246522,50.97439076
1528.31,67.17396088,51.18613634
1528.8094,67.00090094,51.3335395
1529.309417,67.06405615,51.20717361
1529.80895,66.96061668,51.24808643
1530.308367,67.06574575,51.38724153
1530.806667,67.05061341,51.43639696
1531.30625,66.79319611,51.28056568
1531.8058,66.73226515,51.48301312
1532.305217,66.8904082,51.56039483
1532.8123,66.76079799,51.63911825
1533.31175,66.75451631,51.50737058
1533.8113,66.8598453,51.47913519
1534.30965,66.79147747,51.8191154
1534.809217,66.65137316,51.66389913
1535.308667,66.76277859,51.81787182
1535.80825,66.66622131,51.7257608
1536.306733,66.50776962,51.93757493
1536.80615,66.34876429,51.94615246
1537.305567,66.48918418,51.78028147
1537.8125,66.5408114,51.99937576
1538.311967,66.56793901,51.93879994
1538.81155,66.46264664,51.99317834
1539.309967,66.31688001,51.95663653
1539.809367,66.27902651,52.2886953
1540.30875,66.39468422,52.05897497
1540.808283,66.14891021,52.32222589
1541.30745,66.09763593,52.15250699
1541.806867,65.77250167,52.40147532
1542.306533,65.97729022,52.32037409
1542.806,65.77008374,52.4417256
1543.312783,65.77171685,52.09481854
1543.812433,65.9542611,52.36819069
1544.31185,65.72977644,52.4892125
1544.8114,65.58565885,52.56100277
1545.31045,65.69463993,52.36984056
1545.809933,65.61619647,52.6253352
1546.309533,65.46124931,52.55366508
1546.809167,65.1751233,52.66280633
1547.308467,65.25410891,52.7670071
1547.808067,65.29183901,52.63661987
1548.3084,65.11893827,52.84812862
1548.808,65.27424027,52.69120422
1549.306433,65.0554681,52.70867509
1549.814233,65.13033893,52.86729696
1550.3129,65.19695009,52.89362883
1550.812567,65.06928526,52.87692502
1551.312133,65.14539426,53.11940104
1551.812833,64.97164501,52.59821953
1552.311167,65.01636613,52.83294815
1552.810783,64.90380613,53.12765471
1553.310283,64.77993593,53.08547193
1553.8098,64.74895907,53.32290943
1554.3097,64.7968089,53.13094674
1554.8092,64.74278279,53.27345327
1555.308483,64.83718989,53.29222762
1555.808067,64.87485443,53.4705436
1556.308483,64.8112073,53.42555609
1556.808117,64.65617275,53.24323252
1557.314883,64.73969181,53.65378342
1557.814467,64.61033761,53.32026802
1558.3129,64.4962543,53.50367166
1558.8124,64.59411021,53.34269886
1559.31275,64.40735786,53.52859994
1559.811367,64.37982255,53.79959948
1560.311767,64.55392036,53.64104114
1560.811367,64.30998613,53.63370124
1561.309733,64.40756616,54.03935753
1561.80925,64.52951719,53.92377555
1562.3086,64.57554624,53.68183456
1562.8083,64.30538921,53.92633819
1563.308617,64.34020524,53.93155209
1563.8146,64.27303405,53.9440615
1564.315,64.32139025,53.77294982
1564.8146,64.24619151,54.03049289
1565.3129,64.16250037,54.07391458
1565.812517,64.09679562,54.21500237
1566.3119,64.05000665,54.09591534
1566.8115,64.09911164,54.30613049
1567.311917,64.15477632,54.1365832
1567.811433,64.10210045,54.22267748
1568.3099,63.95562551,54.21269103
1568.80935,64.06279463,54.09631127
1569.3097,64.08213174,54.22407337
1569.809317,63.78048075,54.46547703
1570.316067,64.01738306,54.55721594
1570.814683,63.88589784,54.43664228
1571.31505,63.75393845,54.58993156
1571.814667,63.69718103,54.43298293
1572.3131,63.63459609,54.54187474
1572.812583,63.76822588,54.76061906
1573.312967,63.68794817,54.64179234
1573.811533,63.66238783,54.92864732
1574.311983,63.58893448,54.63311146
1574.8115,63.53660784,54.96940422
1575.3099,63.41371837,55.01265412
1575.80935,63.39975481,54.74318348
1576.309783,63.40709947,54.78628981
1576.8158,63.38204882,54.75069981
1577.315217,63.53544069,54.86556484
1577.814817,63.27022839,54.95507138
1578.313967,63.38828851,54.96592518
1578.813333,63.12712729,54.95153161
1579.313067,63.23586404,55.10394528
1579.8127,63.15693813,55.04772375
1580.312117,63.19272769,55.20123252
1580.811717,63.14125281,55.26729792
1581.310767,63.25242659,55.27033331
1581.81025,62.94131984,55.22766432
1582.309883,63.24304049,55.19171936
1582.816483,63.03686851,55.3826893
1583.316217,63.00764756,55.32417822
1583.81585,62.87386265,55.33225076
1584.31525,63.0143231,55.4884193
1584.814833,62.87786742,55.46347624
1585.313767,62.86818275,55.25966338
1585.813617,62.79066164,55.41554671
1586.312617,62.94872862,55.45204082
1586.812683,62.74693742,55.61740347
1587.312317,62.7358152,55.51991729
1587.811333,62.66813833,55.72793429
1588.311083,62.54225942,55.84918618
1588.810533,62.52882357,55.62735785
1589.31715,62.47859087,55.59858779
1589.81655,62.5692492,55.74573972
1590.31675,62.39395708,55.91858615
1590.8162,62.54809083,55.77996231
1591.31575,62.55372701,55.88281397
1591.815217,62.46218611,55.90343565
1592.313483,62.34807864,55.97519602
1592.812933,62.41712879,55.93917744
1593.31325,62.34171646,56.13757945
1593.81285,62.3455705,56.06575304
1594.318583,62.29783056,56.12011648
1594.818217,62.1806925,56.08746202
1595.318617,62.15127924,56.31163324
1595.818233,62.07794887,56.32995558
1596.316517,62.08986212,56.32249696
1596.816067,62.17043731,56.31522436
1597.31645,62.07130747,56.2605478
1597.815,62.06716695,56.36153418
1598.3154,61.8827481,56.51206449
1598.814983,61.90837433,56.44051346
1599.313267,61.94026929,56.44252947
1599.8128,61.90934026,56.20753984
1600.3132,61.75228798,56.52479802
1600.81915,61.70531981,56.58309304
1601.318483,61.79707689,56.50252313
1601.818117,61.81334668,56.37453526
1602.3185,61.70361693,56.57039097
1602.816833,61.67100667,56.74805149
1603.316333,61.51128702,56.72019177
1603.81595,61.49220443,56.85107645
1604.3153,61.62536314,56.79106181
1604.81565,61.56430477,56.82445546
1605.315,61.3895954,56.7477028
1605.8146,61.34607017,56.94234341
1606.314033,61.47035824,56.63130982
1606.813467,61.61842236,56.80978997
1607.320267,61.33572273,57.01679202
1607.819733,61.34215416,56.92059883
1608.31905,61.34992711,56.90542398
1608.818533,61.02108724,56.87642883
1609.318933,61.13090938,57.14268997
1609.8185,61.26865301,57.16105181
1610.316817,61.36552394,57.01836232
1610.81635,60.9802203,57.26914598
1611.316567,61.25453313,57.16765654
1611.81615,60.89814965,57.32027305
1612.315517,60.83429136,57.28939702
1612.815083,61.06619798,57.41306475
1613.31385,60.78202694,57.39756986
1613.8133,60.90008017,57.36369945
1614.320167,60.99532589,57.47221044
1614.8196,60.85645559,57.62428148
1615.319717,60.77577958,57.39356656
1615.8193,60.79466223,57.78092209
1616.318667,60.89618195,57.53472827
1616.818283,60.84438172,57.5694483
1617.317183,60.68361862,57.65152276
1617.816683,60.73065569,57.57052418
1618.316483,60.53538746,57.83117618
1618.8161,60.70978955,57.65708
1619.315483,60.54189213,57.77220532
1619.815083,60.40818367,57.79239967
1620.315483,60.45856115,57.64928583
1620.813817,60.54817495,58.0611411
1621.321833,60.27562097,57.69853276
1621.821383,60.43948826,58.01016637
1622.3197,60.41969617,57.97047675
1622.819267,60.29293311,57.97153041
1623.319533,60.28765234,57.92118377
1623.8191,60.24237092,57.99370276
1624.318483,60.32156806,58.07234587
1624.817883,60.26350919,57.91263645
1625.317183,60.25636335,58.11923701
1625.81655,60.18722601,58.28126929
1626.316067,59.99071408,58.15493044
1626.8155,60.06091027,58.25230022
1627.315867,59.90389441,58.23609484
1627.815317,60.10636302,58.26416424
1628.322033,59.9940861,58.40324241
1628.8216,60.07168748,58.23466789
1629.320417,59.83769688,58.26017007
1629.81995,59.80470652,58.40608276
1630.3198,59.87597949,58.37803589
1630.81935,59.69292785,58.45375471
1631.318633,59.79817148,58.42820203
1631.818183,59.74793692,58.36341652
1632.318617,59.69333156,58.42724784
1632.81795,59.61113098,58.30932429
1633.317217,59.53383112,58.74043648
1633.8166,59.42451685,58.53015828
1634.316133,59.52683508,58.47883953
1634.816517,59.09769922,58.60955116
1635.323233,59.26438709,58.50487878
1635.822733,59.28139146,58.78288737
1636.322017,59.20479633,58.93136843
1636.82155,59.09790467,58.74970242
1637.321783,59.1851785,58.71279245
1637.82125,59.07084802,58.71409588
1638.320783,58.80622017,58.88231648
1638.82,58.78382713,58.73460247
1639.3195,61.74105838,53.41391835
1639.819833,58.78382713,58.74970242
1640.319,58.76546343,58.7607763
1640.819517,58.60761528,58.53219435
1641.318683,58.94324604,58.66686539
1641.818,58.93851634,58.6344433
1642.317717,58.86815747,58.72882549
1642.817483,58.79782084,58.7241697
1643.317083,58.76944898,58.87522522
1643.816833,58.61258345,58.95208435
1644.317467,58.57702583,58.83019358
1644.824117,58.6362083,58.99536094
1645.3239,58.48409198,59.07820317
1645.82315,58.71853665,58.82849752
1646.323283,58.66083662,59.06523223
1646.822583,58.60535002,59.01288132
1647.322333,58.34474908,59.1091314
1647.823183,58.49322464,59.05701133
1648.32275,58.39408431,59.03881345
1648.822,58.755893,59.25937765
1649.322083,58.66501229,59.13562872
1649.821433,58.43087399,59.05101308
1650.321883,58.35269129,59.18484406
1650.821067,58.28304672,59.52061407
1651.32065,58.25574048,59.39280631
1651.820483,58.26553406,59.35335323
1652.320217,58.17315348,59.30050303
1652.820017,58.40416456,59.36762135
1653.320867,58.33614229,59.27996513
1653.820083,58.28499299,59.32811566
1654.3196,58.18039036,59.40069318
1654.819883,58.19450218,59.60787556
1655.319967,58.14334329,59.47931939
1655.81925,58.21719182,59.4158779
1656.318717,58.05151762,59.62268991
1656.818617,57.85281578,59.50029684
1657.319633,57.77743363,59.61945294
1657.818867,57.87737028,59.80982375
1658.318867,58.0350482,59.62433299
1658.825483,58.05036247,59.52244133
1659.32525,57.98369265,59.73852992
1659.8249,57.96239969,59.65887143
1660.324633,57.95086845,59.82970356
1660.8254,57.75225767,59.78808118
1661.3242,57.67634079,59.7455705
