Time / min,4NO2-ArOPh,Product,Mass Balance
21.564316666666667,27.11199368436992,91.26435259897004,118.37634628333996
21.812400000000004,26.898181740276726,91.55919456229543,118.45737630257216
22.13573333333333,26.861040818576825,91.62919718652725,118.49023800510408
22.566300000000002,17.778785033252618,92.4414388736737,110.22022390692632
22.814416666666663,12.200614570507831,96.64324590833338,108.84386047884121
23.061533333333333,9.57990639774344,99.63713258246118,109.21703898020462
23.309383333333336,7.926545971500606,102.01390366582042,109.94044963732102
23.602416666666667,6.552680541836139,103.8987239247866,110.45140446662273
23.813166666666667,5.301391886671263,105.16841955408168,110.46981144075295
24.061816666666665,4.113395679890642,106.18741810642805,110.3008137863187
24.316516666666665,3.777542410889404,106.69802942339388,110.47557183428329
24.56436666666667,2.9877614929959546,107.55574276603667,110.54350425903263
24.813266666666664,2.7740349141779026,108.16071035993421,110.93474527411212
25.060383333333334,2.1330822796011724,108.5314010822172,110.66448336181837
25.315633333333334,1.6394934692960261,108.9658846389268,110.60537810822282
25.564199999999996,1.5835326265715284,109.44953491259028,111.0330675391618
25.812400000000004,1.3335225384189677,109.52187102044232,110.85539355886128
26.067999999999998,1.1340691776388785,109.68002251971713,110.814091697356
26.315283333333333,0.9404491497326751,110.22861261495382,111.16906176468649
26.563466666666667,0.5373724854458981,110.19623594691066,110.73360843235656
26.811116666666667,0.859515832248299,110.31336793873199,111.17288377098029
27.066750000000003,0.510228049322745,110.37330221303719,110.88353026235994
27.314933333333336,0.6333275573831743,110.65450036543426,111.28782792281743
27.56206666666667,0.6205084661719718,110.72539884713628,111.34590731330825
27.81001666666667,0.21308324603311465,110.69344038999152,110.90652363602463
28.065866666666672,0.18611117031637928,110.53943262788101,110.72554379819739
28.313233333333333,0.2082083169505271,110.58985313084598,110.79806144779651
28.562400000000004,0.2565225584265434,110.76565753886352,111.02218009729006
28.8166,0.04443200416673108,110.7322413838619,110.77667338802864
29.064783333333335,0.06747014566544722,110.822960851564,110.89043099722946
29.312400000000004,0.11954475019835913,110.63202706796385,110.7515718181622
29.561133333333334,-0.04044090363022141,110.86062499724218,110.82018409361196
29.8157,-0.01990980858268297,110.98434719877916,110.96443739019648
30.063683333333334,0.126905608697049,110.95768337226723,111.08458898096427
30.312250000000002,0.24809941835351088,110.75737816130436,111.00547757965786
30.566916666666664,0.11879368954218271,110.85116271999655,110.96995640953874
30.81495,-0.4398691187066345,110.9421261016629,110.50225698295625
31.063766666666666,-0.037496514178332094,110.89711378349286,110.85961726931453
31.31085,-0.1154434978835834,111.00927022791844,110.89382673003485
31.566200000000002,0.0837876518438036,111.28456097995779,111.3683486318016
31.814716666666662,0.021892796321167023,111.3565182741909,111.37841107051207
32.0629,0.013239774593519533,110.95983918042975,110.97307895502327
